artist,artistLabel,birthPlaceLabel,coordsBP,coordsBPPast,pic,causeLabel,signat,plBurialLabel,plBurialCoords,plBurialCoordsPast,deathDate,generated
http://www.wikidata.org/entity/Q344806,Mathurin Méheut,Lamballe,"59.95, 30.316666666","-2.517777777,48.468611111",http://commons.wikimedia.org/wiki/Special:FilePath/Ouest-Eclair%20-%2025%20janvier%201941%20-%20Mathurin%20M%C3%A9heut.jpg,,,Montparnasse Cemetery,"48.897777777,2.316666666","2.326944444,48.838055555",1958-02-22,83
http://www.wikidata.org/entity/Q365874,Adolphe Willette,Châlons-en-Champagne,"48.856577777, 2.351827777","4.364444444,48.956666666",http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20Willette%201913.jpg,,,Montparnasse Cemetery,"48.887777777,2.330277777","2.326944444,48.838055555",1926-02-04,84
http://www.wikidata.org/entity/Q424348,Paul-Albert Besnard,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Besnard.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1934-12-04,85
http://www.wikidata.org/entity/Q445065,César Baldaccini,Marseille,"49.481944444, 1.041944444","5.38107,43.29695",http://commons.wikimedia.org/wiki/Special:FilePath/Pouce-derdaumen.JPG,,,Montparnasse Cemetery,"48.8625,2.285277777","2.326944444,48.838055555",1998-12-06,86
http://www.wikidata.org/entity/Q445065,César Baldaccini,Marseille,"48.856577777, 2.351827777","5.376388888,43.296666666",http://commons.wikimedia.org/wiki/Special:FilePath/Pouce-derdaumen.JPG,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1998-12-06,87
http://www.wikidata.org/entity/Q461111,Serge Reggiani,Reggio nell’Emilia,"43.604444444, 1.443888888","10.633333333,44.7",http://commons.wikimedia.org/wiki/Special:FilePath/1951-12%20Les%203%20Mousquetaires%20-%20Serge%20Reggiani%20et%20Ren%C3%A9%20Arrieu.jpg,myocardial infarction,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",2004-07-23,88
http://www.wikidata.org/entity/Q461464,Eugène Carrière,Gournay-sur-Marne,"18.476388888, -69.893333333","2.576388888,48.859722222",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Carri%C3%A8re%20-%20Self-portrait.jpg,,,Montparnasse Cemetery,"48.887777777,2.330277777","2.326944444,48.838055555",1906-03-27,89
http://www.wikidata.org/entity/Q461907,Jean Béraud,Saint Petersburg,"48.468611111, -2.517777777","30.316666666,59.95",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20B%C3%A9raud%2C%20by%20Jean%20B%C3%A9raud.jpg,,,Montparnasse Cemetery,"48.838055555,2.326944444","2.326944444,48.838055555",1935-10-04,90
http://www.wikidata.org/entity/Q463065,André Lhote,Bordeaux,"46.561666666, 4.912222222","-0.579444444,44.837777777",http://commons.wikimedia.org/wiki/Special:FilePath/Edmond%20Boissonnet%2C%20photograph%20of%20Andr%C3%A9%20Lhote%200023.jpg,,,Montparnasse Cemetery,"48.887777777,2.330277777","2.326944444,48.838055555",1962-01-24,91
http://www.wikidata.org/entity/Q2463574,Michel Martin Drolling,Paris,"45.769722222, 3.286388888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Martin%20Drolling%20-%20Portrait%20de%20l%27artiste.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1851-01-09,92
http://www.wikidata.org/entity/Q2625979,Henry Lerolle,Paris,"48.298888888, 4.078055555","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Lerolle%20by%20Pierre-Auguste%20Renoir.jpg,,,Montparnasse Cemetery,"48.8472,2.3432","2.326944444,48.838055555",1929-04-22,93
http://www.wikidata.org/entity/Q2746848,Joseph-Félix Bouchor,Paris,"44.835297, 11.619865","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Joseph-Felix%20Bouchor%20photo.jpg,,,Montparnasse Cemetery,"44.84541667,11.6268","2.326944444,48.838055555",1937-10-27,94
http://www.wikidata.org/entity/Q2831339,Albert Lenoir,Paris,"48.956666666, 4.364444444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Buste%20d%27Albert%20Lenoir%20%281801-1891%29.jpg,,,Montparnasse Cemetery,"48.838055555,2.326944444","2.326944444,48.838055555",1891-02-17,95
http://www.wikidata.org/entity/Q3028695,Diogene Ulyssee Napoleon Maillart,Lachaussée-du-Bois-d'Écu,"49.418888888, 0.233055555","2.173611111,49.558888888",http://commons.wikimedia.org/wiki/Special:FilePath/Diog%C3%A8ne%20Maillart.jpg,,,Montparnasse Cemetery,"48.9075,2.3475","2.326944444,48.838055555",1926-08-03,96
http://www.wikidata.org/entity/Q3270706,Léon Barillot,Montigny-lès-Metz,"59.305497222, 31.316080555","6.153333333,49.099722222",http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Barillot%20by%20Etienne%20Carjat.jpg,,,Montparnasse Cemetery,"59.922829,30.386317","2.326944444,48.838055555",1929-02-08,97
http://www.wikidata.org/entity/Q3569157,Willy Eisenschitz,Vienna,"53.616666666, 31.95","16.373064,48.20833",http://commons.wikimedia.org/wiki/Special:FilePath/Willy%20Eisenschitz%201910.png,,http://commons.wikimedia.org/wiki/Special:FilePath/W%20Eisenchitz%20signature.jpg,Montparnasse Cemetery,"48.631388888,2.345277777","2.326944444,48.838055555",1974-07-08,98
http://www.wikidata.org/entity/Q3588301,Émile-René Ménard,Paris,"44.837777777, -0.579444444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/E.%20M%C3%A9nard.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1930-01-13,99
http://www.wikidata.org/entity/Q4089882,Kseniya Boguslavskaya,Saint Petersburg,"48.856577777, 2.351827777","30.316666666,59.95",http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D1%81%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%91%D0%BE%D0%B3%D1%83%D1%81%D0%BB%D0%B0%D0%B2%D1%81%D0%BA%D0%B0%D1%8F.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1971-05-03,100
http://www.wikidata.org/entity/Q4293803,Adolf Izrailovich Milman,Chișinău,"48.856577777, 2.351827777","28.8575,47.005555555",http://commons.wikimedia.org/wiki/Special:FilePath/Milman%20Adolf%20Izrailevich.jpg,,,Montparnasse Cemetery,"48.887777777,2.330277777","2.326944444,48.838055555",1930-01-15,101
http://www.wikidata.org/entity/Q738892,Henri Laurens,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Vincent%20de%20Crozals%20et%20Henri%20Laurens.jpg,,,Montparnasse Cemetery,"48.838055555,2.326944444","2.326944444,48.838055555",1954-05-05,102
http://www.wikidata.org/entity/Q877494,Boris Taslitzky,Paris,"59.95, 30.316666666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Boris%20Tazlitsky%20-%201930%20by%20Amrita%20Sher-Gil.png,,,Montparnasse Cemetery,"48.631388888,2.345277777","2.326944444,48.838055555",2005-12-09,103
http://www.wikidata.org/entity/Q983573,Eugeniusz Żak,Mahilna,"47.996944444, 2.7325","26.991666666,53.411944444",http://commons.wikimedia.org/wiki/Special:FilePath/Eugeniusz%20Zak%20-%20Autoportret.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1926-01-15,104
http://www.wikidata.org/entity/Q1043058,Carlos Mauricio Valenti Perrillat,Nicaragua,"48.740555555, 2.768055555","-86.000988888,13.091380555",http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Valenti%20-%20imagen%20completa.jpg,,,Montparnasse Cemetery,"48.887777777,2.330277777","2.326944444,48.838055555",1942-10-29,105
http://www.wikidata.org/entity/Q1375265,Georges Wolinski,Tunis,"55.755833333, 37.617777777","10.18,36.800833333",http://commons.wikimedia.org/wiki/Special:FilePath/Salon%20du%20livre%20de%20Paris%202011%20-%20Georges%20Wolinski%20-%20007.JPG,,http://commons.wikimedia.org/wiki/Special:FilePath/Wolinski%20signature.png,Montparnasse Cemetery,"48.631388888,2.345277777","2.326944444,48.838055555",2015-01-07,106
http://www.wikidata.org/entity/Q1556719,Gustave Jundt,Strasbourg,"52.516666666, 13.383333333","7.752222222,48.573333333",http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Jundt-Portrait.jpg,,,Montparnasse Cemetery,"48.763,2.375","2.326944444,48.838055555",1884-05-15,107
http://www.wikidata.org/entity/Q1685477,Jean Degottex,Sathonay-Camp,"48.838055555, -1.586944444","4.874444444,45.824722222",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Degottex%20dans%20les%20ann%C3%A9es%2060.jpg,,,Montparnasse Cemetery,"48.9003,2.08222","2.326944444,48.838055555",1988-12-09,108
http://www.wikidata.org/entity/Q1711766,Jules Worms,Paris,"53.916666666, 14.25","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Worms%20Mulnier%20BNF%20Gallica.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1924-11-25,109
http://www.wikidata.org/entity/Q1712400,Julio Ruelas,Zacatecas,"53.91053, 14.24712","22.7637085,-102.6237238",http://commons.wikimedia.org/wiki/Special:FilePath/Autorretrato%20%281900%29%20de%20Julio%20Ruelas%20en%20el%20MUNAL%20%28M%C3%A9xico%29.jpg,tuberculosis,http://commons.wikimedia.org/wiki/Special:FilePath/Firma%20de%20Julio%20Ruelas.svg,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1907-09-16,110
http://www.wikidata.org/entity/Q2061656,Paul Philippoteaux,Paris,"43.466666666, -3.8","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Philippoteaux%20painting%20Gettysburg%20Cyclorama.jpg,,,Montparnasse Cemetery,"48.805833333,2.309166666","2.326944444,48.838055555",1923-06-28,111
http://www.wikidata.org/entity/Q46139,Man Ray,Philadelphia,"43.29695, 5.38107","-75.163333333,39.953055555",http://commons.wikimedia.org/wiki/Special:FilePath/Man%20Ray%20portrait.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Man%20Ray%20signature.svg,Montparnasse Cemetery,"48.838055555,2.326944444","2.326944444,48.838055555",1976-11-18,112
http://www.wikidata.org/entity/Q46706,Eugène Ionesco,Slatina,"43.296666666, 5.376388888","24.364166666,44.429722222",http://commons.wikimedia.org/wiki/Special:FilePath/Eugene%20Ionesco%2001.jpg,,,Montparnasse Cemetery,"48.838055555,2.326944444","2.326944444,48.838055555",1994-03-28,113
http://www.wikidata.org/entity/Q37517113,Jules Emmanuel Valadon,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Valadon%2C%20Jules%20%28d%27apr%C3%A8s%20Henner%29.jpeg,,,Montparnasse Cemetery,"48.8625,2.285277777","2.326944444,48.838055555",1900-03-28,114
http://www.wikidata.org/entity/Q50656,Zacharie Astruc,Angers,"48.856577777, 2.351827777","-0.555555555,47.472777777",http://commons.wikimedia.org/wiki/Special:FilePath/Zacharie%20Astruc%20by%20F%C3%A9lix%20Bracquemond.jpg,,,Montparnasse Cemetery,"48.861944444,2.394166666","2.326944444,48.838055555",1907-05-24,115
http://www.wikidata.org/entity/Q216873,Pierre Puvis de Chavannes,Lyon,"48.856577777, 2.351827777","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-C%C3%A9cile%20Puvis%20de%20Chavannes%20BNF%20Gallica.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/PuvisDeChavannes1889.JPG,Neuilly-sur-Seine,"48.861944444,2.394166666","2.2675,48.887222222",1898-10-24,116
http://www.wikidata.org/entity/Q715879,Jaroslav Čermák,Prague,"45.758888888, 4.841388888","14.421388888,50.088611111",http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Vil%C3%ADmek%20-%20Jaroslav%20%C4%8Cerm%C3%A1k.jpg,,,Olšany Cemetery,"48.861944444,2.394166666","14.470555555,50.080555555",1878-04-23,117
http://www.wikidata.org/entity/Q700655,René Iché,Sallèles-d'Aude,"48.856577777, 2.351827777","2.945833333,43.259166666",http://commons.wikimedia.org/wiki/Special:FilePath/Iche-rene.jpg,,,Ouveillan,"48.861944444,2.394166666","2.971388888,43.288611111",1954-12-23,118
http://www.wikidata.org/entity/Q647934,Joseph-Marie Vien,Montpellier,"41.3825, 2.176944444","3.877230555,43.610919444",http://commons.wikimedia.org/wiki/Special:FilePath/JMVien.jpg,,,Panthéon,"48.861944444,2.394166666","2.345833333,48.846111111",1809-03-27,119
http://www.wikidata.org/entity/Q3751077,Francisque Millet,Antwerp,"44.7, 10.633333333","4.4,51.216666666",http://commons.wikimedia.org/wiki/Special:FilePath/Francisque%20Millet%20-%20mountain%20landscape%20with%20lightning.JPG,,,Paris,"48.838055555,2.326944444","2.351827777,48.856577777",1679-01-01,120
http://www.wikidata.org/entity/Q105320,Berthe Morisot,Bourges,"48.859722222, 2.576388888","2.395555555,47.083611111",http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20Berthe%20Morisot%20With%20a%20Bouquet%20of%20Violets%20-%20Google%20Art%20Project.jpg,,,Passy Cemetery,"48.838055555,2.326944444","2.285277777,48.8625",1895-03-02,121
http://www.wikidata.org/entity/Q255253,Marie Bashkirtseff,Dykanka,"59.95, 30.316666666","34.534080026,49.822237883",http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Bashkirtseff1878.jpg,tuberculosis,,Passy Cemetery,"48.838055555,2.326944444","2.285277777,48.8625",1884-10-31,122
http://www.wikidata.org/entity/Q274285,Édouard Debat-Ponsan,Toulouse,"59.95, 30.316666666","1.443888888,43.604444444",http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Debat-Ponsan.jpg,,,Passy Cemetery,"48.887777777,2.330277777","2.285277777,48.8625",1913-01-29,123
http://www.wikidata.org/entity/Q327083,Désiré François Laugée,Maromme,"44.837777777, -0.579444444","1.041944444,49.481944444",http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9sir%C3%A9%20Fran%C3%A7ois%20Laug%C3%A9e%20-%20self%20portrait%20aged%2060.jpg,,,Passy Cemetery,"48.838055555,2.326944444","2.285277777,48.8625",1896-01-24,124
http://www.wikidata.org/entity/Q447149,Julie Manet,Paris,"49.615555555, 3.219166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Julie%20Manet%201894.jpg,,,Passy Cemetery,"48.861944444,2.394166666","2.285277777,48.8625",1966-07-14,125
http://www.wikidata.org/entity/Q499022,Emmanuel Fremiet,Montrouge,"48.856577777, 2.351827777","2.321111111,48.816388888",http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Fr%C3%A9miet.jpg,,,Passy Cemetery,"48.887777777,2.330277777","2.285277777,48.8625",1910-09-10,126
http://www.wikidata.org/entity/Q3092343,Félix-Joseph Barrias,Paris,"47.024166666, 4.838888888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix-Joseph%20Barrias.jpg,,,Passy Cemetery,"48.861944444,2.394166666","2.285277777,48.8625",1907-01-25,127
http://www.wikidata.org/entity/Q3526615,Théophile-Narcisse Chauvel,Paris,"50.066666666, 19.95","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20Chauvel%20EF.png,,,Passy Cemetery,"48.5938,2.1925","2.285277777,48.8625",1909-12-28,128
http://www.wikidata.org/entity/Q7127637,Ernest Rouart,Paris,"46.781111111, 4.853888888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/L%27Homme%20au%20chien%20par%20Ernest%20Rouart.jpg,,,Passy Cemetery,"48.861944444,2.394166666","2.285277777,48.8625",1942-01-02,129
http://www.wikidata.org/entity/Q40599,Édouard Manet,Paris,"46.434444444, 4.659166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Tournachon%2C%20Gaspard-F%C3%A9lix%20-%20Edouard%20Manet%20%281832-1883%29%20%28Zeno%20Fotografie%29.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Manet%2C%20Edouard%2005%201832-1883%20Signature.jpg,Passy Cemetery,"48.861944444,2.394166666","2.285277777,48.8625",1883-04-30,130
http://www.wikidata.org/entity/Q544646,Léon Cogniet,Paris,"49.83, 24.014166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Cogniet%20self-portrait%201818.jpg,,,Père Lachaise Cemetery,"48.862444444,2.395888888","2.394166666,48.861944444",1880-11-20,131
http://www.wikidata.org/entity/Q551132,Jean-Baptiste Isabey,Nancy,"48.816388888, 2.321111111","6.183611111,48.692777777",http://commons.wikimedia.org/wiki/Special:FilePath/Vernet%20-%20Jean-Baptiste%20Isabey%20-%20Louvre.jpg,,,Père Lachaise Cemetery,"48.8625,2.285277777","2.394166666,48.861944444",1855-04-18,132
http://www.wikidata.org/entity/Q551638,Pierre-Joseph Redouté,Saint-Hubert,"48.857111111, 2.284136111","5.374166666,50.025555555",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Pierre-Joseph%20Redout.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1840-07-19,133
http://www.wikidata.org/entity/Q551638,Pierre-Joseph Redouté,Saint-Hubert,"43.604444444, 1.443888888","5.374166666,50.025555555",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Pierre-Joseph%20Redout.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1840-06-19,134
http://www.wikidata.org/entity/Q587078,Antoine Vollon,Lyon,"48.856577777, 2.351827777","4.841388888,45.758888888",http://commons.wikimedia.org/wiki/Special:FilePath/Vollon%20by%20Petit-1900.png,stroke,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1900-08-27,135
http://www.wikidata.org/entity/Q606115,Antonio de La Gandara,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20de%20La%20Gandara%20self%20portrait.png,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1917-06-30,136
http://www.wikidata.org/entity/Q607495,Giuseppe De Nittis,Barletta,"43.604444444, 1.443888888","16.283333333,41.316666666",http://commons.wikimedia.org/wiki/Special:FilePath/De%20Nittis.jpg,,,Père Lachaise Cemetery,"43.6069,1.46","2.394166666,48.861944444",1884-08-21,137
http://www.wikidata.org/entity/Q658862,Jean-François Raffaëlli,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Paulin%20-%20Buste%20de%20Raffaelli.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1924-02-11,138
http://www.wikidata.org/entity/Q659429,François Joseph Bosio,Monaco,"48.856577777, 2.351827777","7.419744,43.731245",http://commons.wikimedia.org/wiki/Special:FilePath/FJ.%20Bosio.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1845-07-29,139
http://www.wikidata.org/entity/Q702700,Joseph-Nicolas Robert-Fleury,Cologne,"48.666666666, 26.583333333","6.957777777,50.942222222",http://commons.wikimedia.org/wiki/Special:FilePath/Joseph-Nicolas%20Robert-Fleury%20Dagron%201880%20BNF%20Gallica.jpg,,,Père Lachaise Cemetery,"48.805833333,2.309166666","2.394166666,48.861944444",1890-05-05,140
http://www.wikidata.org/entity/Q709379,Jean-Victor Schnetz,Versailles,"48.856577777, 2.351827777","2.134166666,48.804722222",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Jean-Victor%20Schnetz%20by%20Jean-Baptiste-Adolphe%20Lafosse%2C%201867.png,,,Père Lachaise Cemetery,"48.838055555,2.326944444","2.394166666,48.861944444",1870-03-15,141
http://www.wikidata.org/entity/Q715909,Louis-Léopold Boilly,La Bassée,"51.5572, 5.0911","2.807222222,50.533611111",http://commons.wikimedia.org/wiki/Special:FilePath/Versailles%20Boilly%20autoportrait.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1845-01-04,142
http://www.wikidata.org/entity/Q718975,François-André Vincent,Paris,"51.55551, 5.0913","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Ad%C3%A9laide%20Labille-Guiard%20001.jpg,,,Père Lachaise Cemetery,"48.861944444,2.394166666","2.394166666,48.861944444",1816-08-03,143
